2.016999954916536719e+00
1.883499957900494293e+00
2.300499948579818099e+00
3.312499925959855318e+00
2.984999933280050755e+00
3.486999922059476287e+00
4.043999909609556020e+00
3.872499913442879915e+00
4.953999889269470991e+00
7.200499839056282880e+00
6.184999861754477024e+00
8.061499819811434264e+00
8.532999809272586944e+00
1.086099975723773170e+01
1.086499975714832544e+01
1.033549976898357237e+01
1.252449972005561030e+01
1.571999964863061905e+01
1.660599962882697511e+01
1.828099959138780761e+01
1.858249958464875817e+01
2.015699954945593930e+01
2.296049948679283403e+01
2.552499942947179079e+01
2.594749942002817988e+01
2.825899936836212945e+01
2.891699935365468122e+01
3.148849929617717791e+01
3.356499924976378679e+01
3.487649922044947459e+01
3.519099921341985748e+01
3.630449918853118874e+01
3.694799917414784574e+01
3.756999916024506092e+01
3.723349916776642488e+01
3.756249916041269898e+01
3.754499916080385447e+01
3.766049915822222971e+01
3.802449915008619286e+01
3.838349914206192182e+01
3.765799915827810906e+01
3.821299914587289237e+01
3.813499914761632681e+01
3.796899915132671310e+01
3.795999915152788162e+01
3.717599916905165003e+01
3.759649915965273692e+01
3.630999918840825558e+01
3.762899915892630531e+01
3.680799917727708959e+01
3.715849916944280551e+01
3.691599917486310289e+01
3.739899916406720592e+01
3.811399914808571054e+01
3.700699917282909013e+01
3.751099916156381653e+01
3.656349918274209188e+01
3.765499915834516287e+01
3.625899918954819157e+01
3.593949919668957449e+01
3.630899918843060448e+01
3.702849917234853194e+01
3.598849919559434340e+01
3.588599919788539694e+01
3.708999917097389698e+01
3.653149918345734193e+01
3.698999917320907116e+01
3.700199917294084884e+01
3.672649917909875228e+01
3.674649917865171744e+01
3.588549919789657139e+01
3.514699921440332986e+01
3.443449923032894588e+01
3.500799921751022481e+01
3.620149919083341672e+01
3.691299917493015670e+01
3.666249918052926660e+01
3.604599919430911825e+01
3.698049917342141413e+01
3.689899917524307682e+01
3.652649918356910064e+01
3.775249915616586804e+01
3.759749915963038802e+01
3.718199916891753531e+01
3.802199915014207221e+01
3.795049915174022459e+01
3.703799917213618897e+01
3.644849918531254218e+01
3.694949917411431528e+01
3.533249921025708318e+01
3.572899920139461472e+01
3.586049919845536493e+01
3.542449920820072151e+01
3.703799917213618897e+01
3.777349915569648431e+01
3.805349914943799661e+01
3.730199916623532630e+01
3.676299917828291797e+01
3.618249919125810266e+01
3.592449919702485062e+01
